ID,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,stage3_flow_deviation,stage3_density_deviation,stage3_viscosity_deviation,stage3_co2_deviation,stage3_o2_deviation,stage3_n_deviation,stage4_flow_deviation,stage4_density_deviation,stage4_viscosity_deviation,stage4_co2_deviation,stage4_o2_deviation,stage4_n_deviation,target
5310,-3.023724991,3.075593442,3.118894412,0.291083881,-0.472177348,-1.128438699,-0.355673111,-0.062913457,-5.360886628,0.668945289,4.027048651,-1.128438699,1.884933248,0.713107848,-3.023724991,5.972192436,0.82552165,0.614018784,0
5311,-1.721275668,3.128546523,5.578483393,-0.421079723,-0.767469744,-4.53271391,6.327703304,2.998597478,-1.683664096,4.868330986,2.004862847,-4.53271391,1.141886366,1.173858194,-1.721275668,-0.574850738,1.003209822,0.767609766,0
5312,-8.206703832,3.181499604,3.817499184,-1.133243326,1.275330111,8.363461985,-4.758544556,-1.727843588,1.993558436,3.37544547,-0.595219069,8.363461985,0.398839484,0.800024496,-2.298252988,-14.26698942,2.489054111,-0.388224891,1
5313,-14.692132,-3.383105223,3.31616001,1.222945524,0.496470081,-0.082553929,1.464895086,-1.121232923,-3.681758924,1.760994039,4.378254368,-0.082553929,-4.443781965,-0.634775537,-14.692132,15.22849368,0.910224141,0.048540384,0
5314,-0.776491282,11.94182523,2.814820837,3.579134375,2.050305391,-1.874914443,1.92165571,-0.144054367,-3.708758843,3.495823173,1.05698606,-1.874914443,1.898925976,-0.094381765,-0.776491282,-1.185678965,-0.66860583,0.485305659,0
5315,-2.700321543,5.767330568,1.806844297,4.078380572,-0.710193747,0.657938387,2.378416333,-2.148620932,-3.735758761,1.048241273,1.038973775,0.657938387,5.470527485,-0.628884389,-2.700321543,3.272789071,-0.289703701,-1.242309147,0
5316,13.08876828,4.258431175,1.378479456,2.20984164,-0.598610091,-3.346211066,14.82406798,5.309467341,-3.85979348,1.085394998,-0.862300662,-3.346211066,-0.281078717,-0.943973752,13.08876828,-1.909598023,2.009036782,-0.683549675,0
5317,-0.662575946,-1.159160214,0.950114616,1.082979318,-0.760910515,-2.575059699,4.112704785,1.607342912,-3.983828199,0.119700239,3.489603092,-2.575059699,0.250592579,-1.338731897,-0.662575946,7.734682417,0.532766026,-0.124790204,0
5318,1.752011446,3.392831952,1.884446643,1.91733985,0.199559985,-2.972475309,7.705297383,3.781505948,-0.244712335,0.312920156,-0.88397994,-2.972475309,0.662724788,0.310949581,1.752011446,-3.58824943,1.53058328,-1.318260793,0
5319,5.630646327,2.155410153,-1.063789871,-0.83204073,-0.310063042,-0.45568688,-2.853801478,-0.334507932,-0.503782404,-0.495364647,-1.031835629,-0.45568688,-0.91255227,3.944605198,-1.71883061,-0.142056569,-0.383952916,0.286901296,1
5320,9.509281208,0.917988355,-4.012026385,1.272017128,-1.2026373,0.603760049,-0.312516518,0.074106976,-0.762852474,-1.303649451,-0.450254561,0.603760049,2.292578195,0.009920048,9.509281208,4.295255885,-2.298489112,-1.038764588,1
5321,-2.794340728,-2.256711564,2.987868364,0.061924997,0.005412305,-0.464437802,0.672114849,1.409661349,4.87091016,2.526167026,0.131326507,-0.464437802,2.53407908,-2.598201639,-2.794340728,-1.511993803,-4.213025307,2.091619876,1
5322,8.81900655,1.748107589,-0.230059971,0.627741214,0.765803932,1.498406718,5.870253597,2.615900446,1.661591892,-1.702093658,-0.270854537,1.498406718,-0.360060872,-0.439473424,8.81900655,-4.921209503,2.62869687,0.915301563,0
5323,-0.360608289,-12.15789519,-3.447988306,-0.439556017,1.526195559,1.186162591,-13.77823892,-4.506117215,-5.367380819,-5.381882528,-0.091957341,1.186162591,-3.254200823,-1.585932798,-0.360608289,8.028540858,0.270086901,-0.217172416,0
5324,6.867523645,-11.3145738,-2.016271084,-2.724144774,0.504800646,-2.500980825,-3.846695043,2.277532076,0.232354971,-3.99060005,-3.757697108,-2.500980825,1.931679343,-2.732392172,6.867523645,1.999791328,-2.816657282,-1.349646395,0
5325,-5.230761585,5.166258845,-0.584553862,3.156684682,0.201008103,1.805206533,3.01361953,-1.294564131,0.630662091,-0.271479647,-0.684346289,1.805206533,2.339061289,-3.878851546,-5.230761585,-5.222500415,1.08799911,-0.549519412,1
5326,4.90985501,4.01664802,0.84716336,3.05523586,0.92256383,-3.248699158,9.873934104,3.564404108,-2.920328127,-1.315590559,2.863263946,-3.248699158,1.72239001,-2.384438363,4.90985501,3.569655346,0.810582739,-0.583146059,0
5327,-7.625471069,1.667710556,2.278880582,0.240287623,0.213909713,-0.737615305,6.080716252,0.670168138,-2.945066351,-0.441774894,0.949780482,-0.737615305,1.231363738,-2.184813085,-7.625471069,3.158963879,-1.763413986,-0.616772706,0
5328,-14.05427853,-3.042198467,3.344397315,1.564515299,-0.318569782,1.101591383,2.2874984,-4.058767141,-2.969804575,-0.151408735,3.299957185,1.101591383,1.092772026,-1.985187806,-14.05427853,10.10460386,-4.33741071,1.334626881,0
5329,5.568158734,-7.75210749,3.528556866,-1.796287196,0.342540793,-2.149460512,-1.505719452,2.84371754,-0.994794932,-3.18292218,-2.625425209,-2.149460512,-0.701242663,3.27868696,5.568158734,3.39696673,0.394573528,-0.536914069,0
5330,5.164619652,8.481283801,3.712716417,4.282806323,1.003651369,-1.990216669,16.73019175,3.611743492,-3.360532066,1.628070684,-0.241208868,-1.990216669,-2.811294757,2.560644884,5.164619652,-2.82841824,1.732899704,1.030546904,0
5331,8.721054514,6.168723838,-3.700429136,-0.079359431,1.461498574,-1.251640844,-8.999691406,1.297798067,-2.62457075,-6.763502787,-0.794434728,-1.251640844,-3.183272205,2.170513038,8.721054514,-1.098907269,3.071225881,0.749227923,0
5332,-5.052454783,3.856163876,1.193352101,-1.369383815,0.322483434,-2.43141029,-5.797639885,-0.425251437,3.553707932,0.013255325,-0.96147483,-2.43141029,-1.570994002,1.780381193,-5.052454783,-6.384521182,2.697618158,0.345503884,0
5333,-5.437147254,6.85073129,5.068079819,-2.344443496,-0.816531706,1.353252352,-2.595588363,1.744514976,-2.553376591,0.447508283,-3.038933323,1.353252352,0.041284202,-1.682789264,-5.437147254,-11.41157811,2.324010434,-0.058220155,1
5334,-8.632046767,9.845298704,2.247531275,3.218977503,-1.111643494,0.116270103,6.272056411,-0.674719941,-1.390852531,3.408193954,3.272357516,0.116270103,-0.385008027,0.041489083,-8.632046767,4.632378741,-0.381439585,1.354935529,0
5335,5.925914869,-7.891577297,-0.57301727,0.379842505,-0.865133555,-2.239990253,-6.14947751,3.988904279,-0.228328472,-5.333413633,-0.271991987,-2.239990253,-0.811300255,-0.43411966,5.925914869,-2.848177957,-3.086889604,-0.630479792,0
5336,1.2019425,-1.938189497,0.425689699,-2.901618401,-0.599559554,-0.090104738,-1.71923186,1.157454316,-0.563838542,1.418256079,-2.398765933,-0.090104738,-3.231782616,-0.052239992,-9.861156846,1.587376045,-5.370363267,-0.469007701,0
5337,-3.52202987,4.015198303,-1.208514043,-5.596991252,-0.333985554,-1.327367424,3.379912369,0.634327767,-2.772880795,3.209029885,-4.631746131,-1.327367424,0.904661715,2.134843303,-3.52202987,9.941824911,-2.55840181,-0.278455293,0
5338,1.162369294,9.968586103,-0.377194093,-5.68397748,1.370925675,-2.573377005,8.479056597,1.415308568,0.744012457,4.999803692,-5.409653592,-2.573377005,2.021634453,0.815476723,1.162369294,-3.7564659,-3.991483329,-0.9225131,1
5339,-7.794433657,-3.571082917,3.372010701,-5.770963708,-0.246805309,-0.452820432,-5.531036519,0.525684256,-0.119987751,-0.549317828,-3.097680234,-0.452820432,3.769108332,-0.503889857,-7.794433657,3.358752328,-2.819261397,-1.566570907,1
5340,-6.180951066,-4.148788196,-1.5838562,-0.986220371,0.120490722,-3.417362899,-4.239315243,-1.244317141,2.37041562,-2.102160964,-2.791409431,-3.417362899,-3.180471985,3.558699137,-6.180951066,-6.590686256,-2.566993249,-1.400178515,0
5341,-4.567468474,-4.726493474,0.372729145,1.990331298,-0.394319334,3.09862512,-2.947593968,-1.016449844,-3.02123333,-3.655004099,3.056664617,3.09862512,2.160039621,-2.43661842,-4.567468474,11.76011416,-1.926795252,-0.845018681,0
5342,5.140049704,-6.408138943,2.422970285,1.012452613,0.308748673,-2.905622795,4.706510888,5.404301446,-1.665852921,1.007215596,-2.612820882,-2.905622795,0.353398964,-3.578150735,-3.586941435,-11.78627468,-1.774867837,0.409710405,1
5343,-2.606414395,-1.344285863,1.444575727,0.139030079,0.191130418,-0.30070931,-1.541360576,0.022430107,-0.680413665,-0.627592538,1.823000529,-0.30070931,2.124476478,-3.647278316,-2.606414395,8.941771528,-1.622940422,0.723982772,0
5344,-1.742395121,-7.753211356,0.466181168,-3.960433905,-0.3852929,1.074461115,-5.007481973,-1.462806122,0.30502559,-1.4734216,-4.006404002,1.074461115,0.726953357,-3.288031147,-1.742395121,-5.415047836,3.207682684,1.197818216,1
5345,6.185097306,2.473417623,-0.354984599,-3.604718073,-0.961716218,-6.57640266,6.12173259,-0.272522766,3.828069836,-0.983740343,-4.591079301,-6.57640266,0.101018199,5.844195548,6.185097306,-2.529015357,0.185199395,0.967615856,0
5346,-7.184563708,4.966727555,-2.30206886,-5.350934335,0.229718166,-0.289466097,5.791698872,0.91776059,0.067801923,0.095349758,-4.215559261,-0.289466097,1.196619648,5.46752358,-7.184563708,1.629839256,-2.837283894,0.737413496,0
5347,-0.7401408,3.44067711,-0.243737575,-3.590980477,-0.275584252,4.026542615,5.461665154,-0.231896035,1.22660178,1.174439858,-3.072822303,4.026542615,1.217532694,2.562130166,-0.7401408,2.898438538,-5.954710164,0.085002024,1
5348,1.770183438,-0.874211758,-1.487781379,-1.831026619,0.145916154,1.254204097,-4.245829226,-3.531785514,1.303065362,-0.272541941,-0.985480071,1.254204097,1.23844574,-0.343263248,1.770183438,3.697813908,0.34723856,0.453127019,1
5349,-6.244329816,1.110646208,1.944997967,-1.52985442,0.96575131,0.624958908,3.651737955,0.439511414,1.179208997,-0.423933542,1.101862161,0.624958908,-1.191917904,-0.632408423,-6.244329816,6.111976411,-2.644604268,0.821252015,0
5350,-0.766182242,-0.534833603,-2.752460239,-2.268968935,-2.212854774,1.341531953,-0.848871081,0.43597678,1.055352632,-1.203600637,5.344759376,3.887159578,0.847530609,-2.788569197,-0.766182242,5.699972521,-5.124346019,0.173449793,0
5351,-1.578219626,-0.868269726,-2.043379296,-0.080631511,-0.019529096,2.058104998,2.019109595,0.645791192,-2.12330877,0.915629259,1.758707661,0.87491612,-0.176816292,0.44676484,-1.578219626,5.287968631,-0.223067266,0.276562956,0
5352,-3.013457444,-8.980382846,-1.334298352,-1.014967924,1.947072088,2.774678043,-2.679020602,0.376872421,-3.562418575,-3.805531346,1.221041799,0.811434348,-2.118672072,-1.790224534,-3.013457444,4.875964741,-1.574400719,0.200290771,0
5353,-2.213227535,-1.183942971,-0.625217409,0.922146357,-0.701616043,0.747952576,-7.377150799,-0.597464404,-0.399140194,-0.66254673,-0.048460008,0.747952576,7.64699379,-1.006034641,-2.213227535,4.99096685,-2.042257626,0.310139707,0
5354,-6.803604784,6.612496904,0.416693615,1.980536965,-0.241749441,2.532171015,5.654000134,0.046496341,-1.020751917,3.377237601,-1.317961815,2.532171015,3.313474574,0.023102475,-6.803604784,1.634646883,-2.841552015,-0.416549118,0
5355,-9.893883335,-0.754554128,1.458604638,-3.049477488,0.390538334,3.219457217,4.745455372,2.851843279,1.485616025,4.906892657,1.408144015,3.219457217,0.360414187,3.600198175,-9.893883335,2.224818434,-3.549598178,0.214133802,0
5356,-0.298392869,-8.12160516,-0.743556719,-1.653219938,-1.539032603,0.959965732,3.782637623,1.569265687,0.618834075,-2.555765315,4.134249846,0.959965732,-1.996163129,2.65564811,-0.298392869,13.2668365,-3.119310446,1.525539886,0
5357,-7.483442367,-9.498843109,-2.945718076,-0.256962389,-0.803148761,-1.674985535,2.517161855,3.277985526,-0.247947876,3.440722186,-4.990963419,-1.674985535,-8.896949126,1.711098045,-7.483442367,-8.94156165,-4.258665545,-0.386409852,0
5358,-7.722212434,-4.998496581,-1.667495444,-3.910292833,0.535412905,2.718276,-12.58528572,-4.074459521,-1.11820051,-4.094823781,-3.067371837,2.718276,-0.331296448,0.745751807,-7.722212434,11.04327832,-3.705537374,1.601871255,0
5359,-8.975536226,-3.251422414,3.230595901,-0.354692076,0.904899524,-1.697634886,6.436974103,0.061824453,-1.988453145,0.591161337,5.862474271,-1.697634886,-1.875525408,-5.006182827,-7.695316566,13.88777693,-3.183778462,-0.102684409,0
5360,-7.668420699,2.474671236,-0.782080319,-2.426405258,-0.557047729,0.582856041,-4.45928988,0.947608815,-1.023628178,-1.814467286,-0.639672917,0.582856041,-5.500716483,-3.25134696,-7.668420699,0.307330114,-2.66201955,0.078801488,0
5361,10.8775391,8.200764885,-0.409284798,-0.852500064,0.64686235,-7.045608995,6.686469885,4.415361228,-0.058803212,0.854705541,-4.907881612,-7.045608995,1.912264113,-1.496511093,10.8775391,-11.03652332,-2.21587042,-1.449671788,1
5362,5.004944653,3.997859228,-0.036489277,4.020751266,1.004588581,-3.760668237,4.659915105,2.923421815,1.532549161,2.23886986,-5.785026183,-3.760668237,1.431117306,-0.777576343,5.004944653,-11.99745539,-1.76972129,0.079306523,1
5363,6.850081922,-4.061676314,1.730527335,2.340937944,-1.989454267,1.937724292,-0.347922285,1.462278246,3.905972438,1.744019172,1.03209794,1.937724292,0.272102213,-1.899036608,6.850081922,-9.165554803,0.523058166,-0.033364495,1
5364,8.09780222,2.004155361,2.778268153,0.661124623,0.406548297,-1.775927682,3.643111637,-0.721013988,4.883610814,-1.371964397,-5.0228614,-1.775927682,1.255233412,1.302364635,-0.640860951,2.648637174,-3.292831775,0.868584524,0
5365,9.345522519,-1.515378116,-4.108911036,-1.018688699,1.575670502,-1.646940565,-0.774514575,-1.564267722,3.029433278,3.046962191,0.2129261,-1.646940565,1.500411987,1.597330102,9.345522519,6.378386374,3.522919716,-0.982976461,1
5366,-0.526541341,13.13226519,-4.017403197,1.262719779,1.194616763,-4.849741123,-2.481635356,1.992811006,1.175255743,7.465888778,-2.630752642,-4.849741123,1.885237817,1.892295568,-0.526541341,-11.49088062,1.070824376,1.208123868,0
5367,-2.510746168,0.062810286,-3.925895357,-2.516962502,-0.747158348,-0.231356663,-4.188756137,-1.091043807,-0.678921793,0.458043403,-3.382981481,-0.231356663,1.370610477,-0.266759752,-2.510746168,-4.102853532,-0.794503979,-0.917428014,1
5368,-6.967493431,-13.77269957,-3.834387518,-1.943597674,1.498280763,-2.209941415,-2.83649084,0.783198785,-0.229455321,-2.122830524,0.059101354,-2.209941415,-2.023037457,-2.141844023,-6.967493431,11.49162563,-2.659832335,1.270149803,0
5369,-3.045708063,-3.958599133,0.816598311,-1.370232847,-1.859023341,-0.768943234,-1.484225542,2.657441377,0.783655072,-1.402245086,-3.630061679,-0.768943234,2.712533305,2.328578143,-3.045708063,2.750211406,-4.525160691,-1.015182672,0
5370,-6.038766982,-8.94918493,-2.220724194,-6.638933141,-0.28388609,0.043444374,-3.908209002,-2.057733886,3.284609066,-0.681659649,-2.898318614,0.043444374,-6.265781489,5.525838564,-6.038766982,5.401470046,-2.828928464,-0.964832151,0
5371,6.85080973,-16.1220692,-1.554606209,2.419028379,-0.693606264,0.855831981,9.631306087,1.250116313,5.78556306,3.37232864,0.772491642,0.855831981,-3.224263803,0.333978466,6.85080973,-11.54533327,1.528222733,-0.191859933,0
5372,7.531081284,-23.29495347,-0.888488223,-5.291717546,1.168796044,-3.362411821,12.37977138,3.811052165,-2.247074118,-5.23271662,-3.470570544,-3.362411821,-0.182746116,1.372190298,-4.627082702,13.45665339,-6.479042987,-0.329350606,0
5373,8.211352838,-16.80931654,0.536445976,2.963598043,0.47653917,-3.794739443,15.12823668,6.287512026,-2.099061766,2.402454655,-1.976710367,-2.990447353,0.105902983,3.468890767,8.211352838,-7.603216145,2.21364056,1.731512491,0
5374,10.40075115,-10.3236796,1.961380174,3.160457265,0.991160683,-4.227067065,17.87670197,3.619409565,5.728714372,2.956358168,-3.978967326,-4.227067065,0.637407743,3.188651779,10.40075115,-0.546807197,2.946933451,-0.175764722,1
5375,9.38163913,-3.83804266,-0.557987988,-0.362767909,0.844984059,-3.97402063,0.036790612,-0.0145669,2.898906562,-2.021839648,-0.898534984,-0.275000723,1.194222785,2.243815591,9.38163913,6.819456844,3.680226342,-0.622847452,1
5376,-2.479557689,-13.1655514,0.072253165,-3.952007823,-1.360631021,-3.720974194,-7.826240002,-0.564075702,0.069098753,-3.240825869,-3.882214915,-1.197803502,1.751037827,1.298979402,-2.479557689,14.18572088,-5.399339546,1.025383935,0
5377,-1.755464285,5.799880609,0.702494318,3.964759235,-2.100665679,-3.467927759,4.596348313,0.589825425,-2.760709057,1.695479578,2.870480569,-3.467927759,2.307852869,-1.104850037,-1.755464285,3.21174585,0.546979096,-0.271180516,0
5378,-5.949337815,14.6416201,-0.331057547,0.796028943,0.523469776,2.747760583,-1.679198125,-3.503318691,-3.669056049,6.608956298,2.373214888,2.747760583,3.871399924,2.549722965,-5.949337815,-2.600918555,-2.597402605,0.024650907,1
5379,-1.727334755,-11.69272856,1.251360826,-2.37270135,-1.416268278,-1.629090144,-2.702672722,-1.37030197,-4.577403042,-2.686718957,1.875949208,-1.629090144,-0.588749927,-2.083534726,-1.727334755,12.58885021,-1.851564077,-1.204735373,0
5380,2.371538789,1.670958607,2.8337792,-3.29095613,0.978466215,-7.444083346,3.151219214,0.76271475,-2.028377053,4.296362673,0.69795083,-7.444083346,-2.208187244,2.64631104,2.371538789,-2.273483015,4.004401081,0.1412484,0
5381,-11.73974371,-6.470417516,0.284360799,-5.74119047,0.414065534,-3.115456119,-9.432206519,1.293003693,0.520648936,-2.045987844,-3.215704643,-3.355947485,-3.800821392,2.926778975,-11.73974371,6.534898944,-6.71778678,0.32695102,0
5382,-9.636019631,4.036460157,-0.089604882,-2.461690254,-0.183878468,-0.658259803,-4.196941464,-5.506550464,1.292474055,2.63897501,-1.264736756,0.732188377,-5.39345554,1.298227418,-9.636019631,-2.001492643,-0.719209757,0.512653641,0
5383,1.415419729,3.629768084,-0.188346118,0.050807587,0.134163432,1.798936513,1.038323592,-0.332615956,1.630957141,-2.070291896,3.564353551,1.798936513,3.958550689,-2.774540637,1.679625839,8.502208177,-1.114817135,-1.461608336,0
5384,12.99527131,-7.737300722,-3.882826219,-2.66096585,0.469532465,-0.31163163,2.000989444,1.083277267,-2.911068922,-0.654534701,-2.196546705,-0.31163163,0.048135584,-2.164712086,12.99527131,3.32757674,6.180166575,0.361136604,1
5385,2.268898697,-3.738926788,0.360929718,-0.634352862,0.819217338,-0.888048984,4.117917115,2.160479631,3.04785028,0.761222494,-3.08929049,-3.992884993,0.294563055,0.846219009,2.268898697,-7.149315039,-3.555479341,0.582448881,0
5386,3.678698678,-13.88977554,-5.193693517,-3.080029131,0.091192234,-1.464466338,-11.54963238,4.24240121,-2.686507307,-5.795789124,-3.982034275,-1.464466338,0.540990525,-1.400056149,3.678698678,2.742141988,-1.49635915,-1.110516469,0
5387,-6.988476503,2.664315208,0.271061731,-3.027157397,0.299889726,-0.786834316,-1.909889528,2.394817281,0.303164703,5.197259831,-3.152458338,-0.786834316,0.29620118,-1.707332002,-6.988476503,-17.79070725,0.56276104,-0.303039934,1
5388,-6.830699695,2.446461075,0.653748792,-2.974285664,-0.924773519,0.949955793,3.959770742,4.652269144,1.888202623,3.874530394,-1.801946031,0.949955793,0.500479617,3.206538084,-6.830699695,1.723254309,-5.332710909,0.369340917,0
5389,2.152362823,6.524535435,-2.102894958,0.435321736,0.464436447,-0.152065832,2.10410133,-2.913325829,3.473240542,-3.422495977,2.742589175,-0.711028278,0.704758054,-2.605519367,2.152362823,-0.910118816,-2.644721393,0.270728905,0
5390,-9.00086738,10.6026098,0.465268311,3.089371413,0.211844255,-1.254087457,0.248431917,-1.216620552,1.036160385,1.196326693,3.023661703,-1.861877994,3.828808567,-0.332801942,-9.00086738,4.473079603,0.043268123,0.639132173,0
5391,-1.409568881,-5.381208872,3.03343158,-2.126813236,1.048738078,-2.356109081,-1.607237496,2.218495506,-1.400919771,-0.295741803,-2.770443012,-2.356109081,1.270193904,-1.326510313,-1.409568881,-1.356527961,1.796863676,1.007535441,1
5392,-4.334302419,-6.3627557,2.519377776,-1.751815145,-0.039761635,0.261526893,-1.060516281,3.474152845,0.94635109,-1.851623193,-1.275907419,0.261526893,0.146014184,1.750563438,-4.334302419,-3.067113964,-2.862608192,-0.488550934,0
5393,7.916834902,-7.344302528,-1.089242537,4.726898403,0.526435645,-1.747813776,0.66660939,2.801831905,0.939191421,-1.1505269,0.218628174,-1.747813776,-0.949162176,0.390656427,7.916834902,-7.198055671,0.846417278,-1.690815493,0
